millis,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent
4725420,0.96,-215.58,-0.01,76.5,40.6,1,26.806837,-80.273817,6.60,0.33,12,10,0.65,,
4730420,0.98,-215.53,0.01,76.5,40.7,1,26.806836,-80.273821,5.80,0.31,12,1,0.63,,
4735420,0.95,-215.52,0.02,76.5,40.7,1,26.806838,-80.273824,6.20,0.31,12,1,0.60,,
4740420,0.95,-215.57,-0.01,76.5,40.6,1,26.806840,-80.273828,6.80,0.31,12,2,0.56,,
4745421,0.92,-215.59,-0.01,76.5,40.5,1,26.806841,-80.273828,7.10,0.07,12,8,0.63,,
4750463,0.94,-215.57,-0.00,76.4,40.5,1,26.806842,-80.273826,7.00,0.13,12,1,0.65,,
4755463,0.89,-215.67,-0.02,76.4,40.5,1,26.806844,-80.273819,6.20,0.06,12,1,0.63,,
4760472,0.86,-215.65,0.00,76.5,40.4,1,26.806849,-80.273816,7.80,0.17,12,1,0.63,,
4765472,0.84,-215.65,0.01,76.5,40.4,1,26.806850,-80.273810,7.30,0.11,12,1,0.63,,
4770513,0.81,-215.69,0.00,76.4,40.5,1,26.806851,-80.273806,6.90,0.09,12,2,0.63,,
4775516,0.78,-215.71,0.00,76.5,40.4,1,26.806853,-80.273804,7.20,0.31,12,8,0.66,,
4780516,0.78,-215.70,0.01,76.4,40.4,1,26.806855,-80.273802,8.20,0.11,12,8,0.64,,
4785516,0.73,-215.80,-0.02,76.5,40.4,1,26.806856,-80.273802,9.00,0.04,12,2,0.64,,
4790516,0.78,-215.75,0.00,76.4,40.3,1,26.806859,-80.273803,11.00,0.06,12,2,0.67,,
4795525,0.76,-215.73,0.00,76.5,40.3,1,26.806860,-80.273807,13.20,0.04,12,2,0.58,,
4800568,0.75,-215.74,-0.00,76.4,40.2,1,26.806860,-80.273812,14.60,0.13,12,1,0.65,,
4805593,0.75,-215.72,0.01,76.4,40.2,1,26.806855,-80.273820,16.20,0.37,12,10,0.60,,
4810635,0.76,-215.76,-0.00,76.4,40.2,1,26.806850,-80.273826,16.70,0.07,12,9,0.62,,
4815637,0.72,-215.82,-0.01,76.4,40.1,1,26.806847,-80.273830,16.70,0.19,12,9,0.61,,
4820639,0.75,-215.76,0.01,76.4,40.1,1,26.806845,-80.273832,16.70,0.15,12,9,0.67,,
4825649,0.72,-215.76,0.00,76.4,40.1,1,26.806843,-80.273833,16.10,0.06,12,9,0.58,,
4830684,0.75,-215.73,0.00,76.4,40.0,1,26.806843,-80.273834,15.20,0.19,12,11,0.66,,
4835708,0.78,-215.71,0.00,76.4,40.0,1,26.806841,-80.273834,14.50,0.24,12,9,0.64,,
4840711,0.78,-215.73,0.00,76.4,40.0,1,26.806839,-80.273834,14.50,0.22,12,9,0.66,,
4845713,0.75,-215.78,-0.02,76.4,40.0,1,26.806837,-80.273835,14.40,0.11,12,11,0.59,,
4850713,0.74,-215.74,0.00,76.4,40.0,1,26.806838,-80.273831,14.20,0.20,12,9,0.63,,
4855714,0.75,-215.75,-0.00,76.4,40.0,1,26.806839,-80.273827,13.60,0.13,12,11,0.67,,
4860738,0.74,-215.77,0.00,76.4,39.9,1,26.806839,-80.273827,13.60,0.22,12,9,0.64,,
4865738,0.76,-215.74,0.00,76.3,39.9,1,26.806835,-80.273825,13.40,0.13,12,9,0.71,,
4870738,0.81,-215.70,0.01,76.4,39.8,1,26.806832,-80.273823,12.80,0.06,12,9,0.59,,
4875752,0.81,-215.72,-0.01,76.3,39.8,1,26.806828,-80.273826,12.80,0.22,12,9,0.62,,
4880790,0.84,-215.66,0.00,76.3,39.8,1,26.806827,-80.273828,12.50,0.06,12,11,0.60,,
4885827,0.87,-215.64,-0.00,76.3,39.8,1,26.806828,-80.273827,12.00,0.26,12,9,0.58,,
4890847,0.88,-215.64,-0.01,76.3,39.7,1,26.806825,-80.273828,11.80,0.19,12,9,0.62,,
4895874,0.87,-215.63,0.00,76.3,39.7,1,26.806824,-80.273830,12.00,0.22,12,9,0.58,,
4900901,0.85,-215.63,-0.00,76.3,39.7,1,26.806822,-80.273832,12.30,0.09,12,9,0.59,,
4905924,0.86,-215.63,0.01,76.3,39.7,1,26.806822,-80.273832,13.90,0.19,12,9,0.58,,
4910943,0.86,-215.63,0.01,76.3,39.7,1,26.806824,-80.273831,14.60,0.06,12,9,0.61,,
4915983,0.86,-215.67,-0.00,76.3,39.6,1,26.806826,-80.273834,15.80,0.19,12,9,0.65,,
4921017,0.87,-215.61,0.01,76.3,39.5,1,26.806827,-80.273836,15.80,0.11,12,9,0.59,,
4926020,0.93,-215.56,0.01,76.3,39.6,1,26.806824,-80.273835,15.50,0.22,12,9,0.61,,
4931021,0.93,-215.60,-0.01,76.3,39.5,1,26.806825,-80.273831,14.90,0.11,12,9,0.61,,
4936037,0.96,-215.54,0.01,76.2,39.5,1,26.806824,-80.273825,14.30,0.17,12,9,0.54,,
4941060,1.02,-215.48,-0.00,76.2,39.5,1,26.806823,-80.273820,14.50,0.07,12,9,0.66,,
4946089,1.05,-215.44,0.01,76.2,39.4,1,26.806819,-80.273818,13.80,0.17,12,9,0.58,,
4951126,1.07,-215.44,0.01,76.2,39.3,1,26.806814,-80.273816,12.50,0.07,12,9,0.58,,
4956156,1.10,-215.36,0.02,76.3,39.3,1,26.806807,-80.273816,11.10,0.19,12,9,0.68,,
4961180,1.11,-215.36,0.01,76.3,39.3,1,26.806803,-80.273812,9.20,0.26,12,9,0.65,,
4966226,1.11,-215.38,0.00,76.2,39.3,1,26.806803,-80.273813,8.50,0.54,12,9,0.60,,
4971226,1.17,-215.30,0.01,76.3,39.3,1,26.806803,-80.273811,7.90,0.22,12,9,0.61,,
4976256,1.19,-215.32,-0.00,76.3,39.2,1,26.806804,-80.273809,6.70,0.09,12,9,0.63,,
4981271,1.26,-215.28,0.00,76.2,39.3,1,26.806805,-80.273808,5.50,0.26,12,9,0.65,,
4986271,1.26,-215.28,-0.01,76.2,39.3,1,26.806805,-80.273810,5.10,0.19,12,9,0.64,,
4991271,1.33,-215.18,0.00,76.1,39.2,1,26.806803,-80.273806,4.20,0.13,12,9,0.60,,
4996271,1.33,-215.18,0.00,76.1,39.2,1,26.806801,-80.273802,3.20,0.15,12,10,0.60,,
5001279,1.39,-215.10,0.01,76.1,39.2,1,26.806801,-80.273798,2.20,0.30,12,9,0.61,,
5006279,1.41,-215.05,0.01,76.2,39.2,1,26.806804,-80.273796,1.70,0.06,12,9,0.61,,
5011288,1.46,-215.04,0.00,76.2,39.1,1,26.806807,-80.273795,1.50,0.17,12,9,0.61,,
5016288,1.47,-215.05,-0.01,76.2,39.1,1,26.806809,-80.273793,1.20,0.11,12,9,0.59,,
5021307,1.50,-214.98,0.00,76.1,39.0,1,26.806812,-80.273793,1.50,0.39,12,11,0.62,,
5026320,1.53,-214.96,0.01,76.1,39.0,1,26.806816,-80.273794,2.70,0.37,12,9,0.59,,
5031332,1.54,-214.98,-0.01,76.1,39.1,1,26.806818,-80.273796,3.60,0.24,12,10,0.61,,
5036364,1.57,-214.91,0.01,76.1,39.1,1,26.806819,-80.273799,4.50,0.20,12,9,0.59,,
5041365,1.60,-214.93,-0.01,76.1,39.0,1,26.806820,-80.273803,5.00,0.19,12,1,0.58,,
5046416,1.61,-214.93,-0.01,76.1,39.0,1,26.806824,-80.273806,5.90,0.28,12,11,0.59,,
5051416,1.65,-214.83,0.02,76.0,39.0,1,26.806826,-80.273811,6.70,0.04,12,9,0.62,,
5056417,1.64,-214.87,0.01,76.1,38.9,1,26.806827,-80.273815,7.00,0.30,12,9,0.62,,
5061434,1.66,-214.86,-0.01,76.1,38.8,1,26.806828,-80.273815,6.60,0.04,12,1,0.58,,
5066434,1.72,-214.80,-0.01,76.1,38.9,1,26.806829,-80.273818,6.90,0.22,12,9,0.60,,
5071434,1.80,-214.69,0.01,76.1,38.9,1,26.806831,-80.273820,6.90,0.33,12,9,0.60,,
5076436,1.85,-214.67,0.00,76.1,38.9,1,26.806833,-80.273821,6.50,0.19,12,3,0.63,,
5081436,1.93,-214.57,0.01,76.1,38.9,1,26.806833,-80.273820,5.90,0.06,12,9,0.62,,
5086479,1.97,-214.53,0.01,76.0,38.9,1,26.806834,-80.273820,5.70,0.07,12,9,0.60,,
5091480,2.01,-214.51,-0.01,76.0,38.8,1,26.806833,-80.273820,5.40,0.15,12,9,0.66,,
5096485,2.07,-214.43,0.01,76.0,38.8,1,26.806832,-80.273821,5.20,0.09,12,10,0.66,,
5101485,2.10,-214.42,0.01,76.0,38.8,1,26.806831,-80.273823,4.60,0.20,12,9,0.60,,
5106485,2.14,-214.35,0.01,76.0,38.8,1,26.806829,-80.273823,3.90,0.06,12,9,0.64,,
5111508,2.18,-214.31,0.01,76.0,38.8,1,26.806828,-80.273825,4.10,0.15,12,9,0.60,,
5116525,2.19,-214.30,0.01,76.0,38.7,1,26.806827,-80.273828,4.50,0.39,12,9,0.62,,
5121525,2.14,-214.34,-0.00,76.0,38.7,1,26.806826,-80.273825,3.40,0.11,12,9,0.64,,
5126525,2.16,-214.32,0.01,76.0,38.7,1,26.806824,-80.273825,2.40,0.15,12,9,0.61,,
5131525,2.14,-214.34,0.01,76.0,38.7,1,26.806823,-80.273821,1.60,0.13,12,9,0.62,,
5136539,2.11,-214.37,0.01,76.0,38.7,1,26.806823,-80.273820,1.00,0.04,12,9,0.59,,
5141581,2.10,-214.44,-0.01,76.0,38.7,1,26.806822,-80.273820,0.40,0.22,12,10,0.59,,
5146608,2.16,-214.35,-0.00,75.9,38.5,1,26.806823,-80.273818,-0.20,0.13,12,9,0.55,,
5151608,2.16,-214.40,-0.02,75.9,38.7,1,26.806823,-80.273815,-0.90,0.17,12,10,0.58,,
5156647,2.18,-214.32,-0.00,75.9,38.6,1,26.806823,-80.273814,-1.20,0.09,12,9,0.59,,
5161690,2.21,-214.27,0.01,75.9,38.7,1,26.806823,-80.273815,-1.50,0.24,12,9,0.61,,
5166710,2.20,-214.31,-0.01,75.9,38.6,1,26.806822,-80.273816,-1.50,0.17,12,9,0.65,,
5171749,2.21,-214.31,0.00,75.9,38.5,1,26.806823,-80.273815,-1.70,0.07,12,9,0.65,,
5176779,2.17,-214.34,-0.00,75.9,38.6,1,26.806822,-80.273819,-1.20,0.30,12,11,0.57,,
5181780,2.20,-214.29,0.01,75.9,38.5,1,26.806822,-80.273821,-0.60,0.13,12,9,0.59,,
5186828,2.19,-214.30,0.00,75.9,38.5,1,26.806823,-80.273820,-0.10,0.09,12,9,0.59,,
5191855,2.23,-214.28,0.00,75.9,38.5,1,26.806823,-80.273818,0.20,0.11,12,9,0.59,,
5196881,2.26,-214.28,-0.01,75.9,38.5,1,26.806822,-80.273818,0.40,0.15,12,11,0.63,,
5201922,2.30,-214.20,0.01,75.9,38.5,1,26.806822,-80.273819,1.20,0.22,12,9,0.59,,
5206954,2.36,-214.15,0.01,75.9,38.5,1,26.806823,-80.273818,1.00,0.15,12,9,0.53,,
5211964,2.35,-214.15,0.01,75.9,38.4,1,26.806825,-80.273815,0.80,0.28,12,11,0.69,,
5217003,2.34,-214.14,0.01,75.9,38.4,1,26.806826,-80.273817,1.60,0.20,12,9,0.57,,
5222037,2.38,-214.13,0.01,75.9,38.4,1,26.806828,-80.273815,0.90,0.15,12,9,0.67,,
5227037,2.36,-214.14,0.00,75.9,38.3,1,26.806829,-80.273812,0.50,0.15,12,11,0.66,,
5232066,2.38,-214.13,-0.01,76.0,38.3,1,26.806829,-80.273809,0.50,0.17,12,9,0.64,,
5237090,2.36,-214.14,0.00,75.9,38.3,1,26.806828,-80.273808,1.70,0.26,12,9,0.66,,
5242109,2.33,-214.17,-0.00,75.9,38.3,1,26.806828,-80.273802,0.70,0.33,12,9,0.66,,
5247139,2.29,-214.20,-0.00,75.9,38.2,1,26.806828,-80.273802,0.20,0.13,12,9,0.58,,
5252144,2.28,-214.26,-0.02,75.9,38.2,1,26.806827,-80.273806,1.00,0.22,12,9,0.59,,
5257173,2.26,-214.24,0.01,75.9,38.2,1,26.806827,-80.273810,1.50,0.20,12,9,0.64,,
5262200,2.24,-214.23,0.02,75.9,38.2,1,26.806826,-80.273814,1.40,0.30,12,9,0.59,,
5267234,2.17,-214.34,-0.00,75.9,38.2,1,26.806825,-80.273814,0.90,0.31,12,9,0.65,,
5272239,2.15,-214.35,0.01,75.9,38.2,1,26.806825,-80.273812,0.50,0.07,12,9,0.67,,
5277273,2.14,-214.36,0.01,75.9,38.1,1,26.806824,-80.273814,1.00,0.17,12,9,0.55,,
5282309,2.18,-214.28,0.01,75.9,38.2,1,26.806822,-80.273816,2.30,0.22,12,9,0.54,,
5287332,2.23,-214.28,0.01,75.9,38.1,1,26.806819,-80.273816,3.20,0.09,12,9,0.58,,
5292332,2.24,-214.30,-0.01,75.8,38.2,1,26.806817,-80.273811,4.10,0.02,12,9,0.56,,
5297332,2.24,-214.28,-0.01,75.9,38.2,1,26.806815,-80.273810,5.40,0.15,12,9,0.57,,
5302332,2.29,-214.22,-0.01,75.8,38.2,1,26.806815,-80.273810,5.80,0.44,12,10,0.56,,
5307344,2.23,-214.28,-0.01,75.8,38.1,1,26.806815,-80.273811,5.40,0.22,12,9,0.58,,
5312344,2.22,-214.27,0.01,75.8,38.1,1,26.806815,-80.273814,6.00,0.22,12,9,0.55,,
5317344,2.19,-214.33,0.00,75.9,38.1,1,26.806814,-80.273819,6.90,0.22,12,9,0.52,,
5322344,2.13,-214.38,0.00,75.8,38.2,1,26.806816,-80.273818,7.20,0.20,12,9,0.54,,
5327382,2.08,-214.41,0.01,75.8,38.0,1,26.806816,-80.273822,8.20,0.26,12,9,0.60,,
5332384,2.02,-214.49,-0.01,75.8,38.1,1,26.806816,-80.273826,7.80,0.06,12,9,0.54,,
5337404,1.99,-214.53,-0.01,75.8,38.1,1,26.806815,-80.273830,8.00,0.13,12,10,0.52,,
5342437,1.98,-214.56,-0.01,75.8,38.0,1,26.806815,-80.273831,9.10,0.11,12,9,0.53,,
5347437,1.93,-214.58,-0.01,75.8,38.0,1,26.806814,-80.273832,9.30,0.15,12,9,0.57,,
5352469,1.93,-214.57,0.00,75.7,38.0,1,26.806813,-80.273830,8.70,0.11,12,9,0.56,,
5357469,1.92,-214.58,-0.00,75.8,38.0,1,26.806812,-80.273830,8.90,0.20,12,9,0.57,,
5362504,1.91,-214.59,0.01,75.8,38.0,1,26.806814,-80.273829,9.30,0.06,12,10,0.57,,
5367506,1.90,-214.59,0.00,75.9,37.9,1,26.806815,-80.273831,9.70,0.15,12,9,0.57,,
5372520,1.87,-214.66,-0.00,75.8,37.9,1,26.806817,-80.273833,10.50,0.13,12,9,0.60,,
5377520,1.81,-214.70,-0.00,75.8,38.0,1,26.806820,-80.273833,11.40,0.20,12,9,0.54,,
5382520,1.77,-214.75,-0.02,75.8,37.9,1,26.806823,-80.273837,10.80,0.07,12,9,0.54,,
5387521,1.76,-214.76,0.00,75.8,37.8,1,26.806825,-80.273844,11.70,0.13,12,9,0.57,,
5392534,1.76,-214.74,0.00,75.8,37.9,1,26.806825,-80.273847,12.40,0.28,12,9,0.58,,
5397534,1.75,-214.77,0.00,75.8,37.9,1,26.806825,-80.273848,12.80,0.06,12,9,0.59,,
5402535,1.74,-214.76,0.00,75.8,37.8,1,26.806827,-80.273848,13.60,0.24,12,2,0.58,,
5407535,1.72,-214.78,0.00,75.7,37.9,1,26.806830,-80.273849,14.10,0.02,12,9,0.63,,
5412535,1.69,-214.83,-0.02,75.8,37.9,1,26.806833,-80.273847,14.50,0.43,12,9,0.59,,
5417537,1.69,-214.81,0.00,75.8,37.8,1,26.806835,-80.273844,15.10,0.24,12,9,0.63,,
5422538,1.70,-214.83,-0.00,75.8,37.9,1,26.806835,-80.273844,15.40,0.19,12,10,0.54,,
5427540,1.70,-214.82,-0.01,75.8,37.9,1,26.806836,-80.273842,15.00,0.19,12,10,0.55,,
5432544,1.69,-214.82,-0.01,75.8,37.8,1,26.806835,-80.273840,14.80,0.11,12,2,0.56,,
5437586,1.67,-214.84,0.01,75.7,37.7,1,26.806831,-80.273840,14.20,0.09,12,2,0.59,,
5442590,1.66,-214.88,-0.02,75.7,37.6,1,26.806827,-80.273839,13.80,0.19,12,2,0.64,,
5447598,1.65,-214.84,-0.00,75.7,37.7,1,26.806824,-80.273838,13.20,0.13,12,8,0.57,,
5452604,1.65,-214.89,-0.01,75.7,37.7,1,26.806827,-80.273837,12.80,0.07,12,8,0.61,,
5457605,1.63,-214.93,-0.03,75.7,37.7,1,26.806831,-80.273836,12.40,0.07,12,9,0.59,,
5462606,1.63,-214.90,-0.01,75.7,37.7,1,26.806833,-80.273835,11.70,0.41,12,9,0.61,,
5467609,1.66,-214.83,0.01,75.7,37.8,1,26.806827,-80.273834,10.60,0.15,12,1,0.67,,
5472656,1.64,-214.87,-0.01,75.7,37.7,1,26.806823,-80.273835,9.90,0.22,12,2,0.59,,
5477698,1.64,-214.90,-0.01,75.8,37.7,1,26.806823,-80.273836,9.60,0.43,12,2,0.58,,
5482724,1.65,-214.85,0.01,75.8,37.7,1,26.806824,-80.273837,9.40,0.11,12,8,0.65,,
5487758,1.63,-214.89,0.00,75.7,37.6,1,26.806825,-80.273837,9.10,0.06,12,9,0.58,,
5492797,1.64,-214.85,-0.00,75.8,37.6,1,26.806826,-80.273838,8.90,0.07,12,9,0.60,,
5497824,1.66,-214.86,-0.00,75.7,37.6,1,26.806829,-80.273838,9.20,0.15,12,9,0.59,,
5502849,1.64,-214.85,0.00,75.7,37.5,1,26.806834,-80.273839,9.30,0.07,12,9,0.60,,
5507911,1.61,-214.90,-0.00,75.7,37.5,1,26.806836,-80.273838,9.30,0.24,12,9,0.62,,
5512924,1.57,-214.95,-0.00,75.7,37.5,1,26.806838,-80.273838,9.50,0.19,12,11,0.62,,
5517959,1.52,-214.98,-0.01,75.7,37.5,1,26.806837,-80.273836,8.80,0.19,12,9,0.58,,
5523010,1.52,-215.00,0.00,75.7,37.5,1,26.806836,-80.273836,8.50,0.11,12,9,0.60,,
5528048,1.50,-215.04,-0.01,75.8,37.5,1,26.806835,-80.273835,7.40,0.17,12,9,0.61,,
5533084,1.52,-214.96,0.01,75.8,37.4,1,26.806836,-80.273835,6.70,0.20,12,9,0.59,,
5538113,1.52,-214.96,0.00,75.7,37.5,1,26.806839,-80.273835,6.50,0.06,12,9,0.62,,
5543117,1.56,-214.96,-0.01,75.7,37.4,1,26.806841,-80.273837,6.80,0.63,12,1,0.62,,
5548127,1.58,-214.93,0.00,75.7,37.4,1,26.806843,-80.273839,7.60,0.22,12,2,0.69,,
5553159,1.59,-214.92,0.01,75.7,37.4,1,26.806843,-80.273840,8.10,0.37,12,9,0.66,,
5558201,1.59,-214.92,-0.01,75.7,37.5,1,26.806841,-80.273841,8.20,0.11,12,9,0.63,,
5563201,1.61,-214.90,-0.00,75.7,37.4,1,26.806844,-80.273847,8.20,0.19,12,9,0.61,,
5568201,1.62,-214.90,-0.00,75.7,37.5,1,26.806848,-80.273850,9.10,0.22,12,9,0.62,,
5573203,1.68,-214.82,0.01,75.8,37.4,1,26.806856,-80.273849,10.50,0.04,12,8,0.66,,
5578203,1.65,-214.85,-0.00,75.7,37.3,1,26.806861,-80.273851,11.50,0.11,12,9,0.66,,
5583203,1.68,-214.82,0.01,75.7,37.4,1,26.806863,-80.273853,13.00,0.15,12,11,0.60,,
5588235,1.70,-214.82,-0.00,75.7,37.4,1,26.806861,-80.273855,14.30,0.26,12,9,0.61,,
5593235,1.69,-214.80,0.01,75.7,37.4,1,26.806858,-80.273857,14.20,0.20,12,9,0.63,,
5598241,1.74,-214.76,0.01,75.7,37.3,1,26.806853,-80.273856,13.60,0.06,12,9,0.59,,
5603260,1.75,-214.70,0.01,75.7,37.4,1,26.806847,-80.273852,12.70,0.06,12,9,0.61,,
5608262,1.76,-214.77,-0.01,75.6,37.3,1,26.806843,-80.273849,11.90,0.13,12,9,0.62,,
5613286,1.78,-214.73,-0.00,75.7,37.3,1,26.806840,-80.273846,11.40,0.09,12,9,0.61,,
5618308,1.78,-214.74,-0.01,75.7,37.3,1,26.806839,-80.273843,10.70,0.19,12,11,0.60,,
5623356,1.78,-214.75,-0.01,75.7,37.3,1,26.806844,-80.273841,11.50,0.30,12,9,0.63,,
5628356,1.81,-214.70,-0.00,75.7,37.3,1,26.806847,-80.273838,12.60,0.17,12,9,0.64,,
5633372,1.83,-214.69,0.00,75.7,37.2,1,26.806850,-80.273834,13.60,0.22,12,9,0.63,,
5638401,1.84,-214.63,0.01,75.7,37.2,1,26.806851,-80.273834,14.40,0.13,12,9,0.61,,
5643425,1.86,-214.67,0.00,75.8,37.1,1,26.806853,-80.273833,14.70,0.33,12,9,0.63,,
5648447,1.87,-214.62,0.01,75.8,37.2,1,26.806850,-80.273832,14.10,0.15,12,9,0.60,,
5653479,1.87,-214.61,-0.00,75.7,37.2,1,26.806848,-80.273831,13.50,0.26,12,9,0.63,,
5658491,1.87,-214.66,-0.01,75.7,37.1,1,26.806845,-80.273829,13.10,0.33,12,9,0.61,,
5663514,1.91,-214.56,0.01,75.7,37.2,1,26.806840,-80.273826,12.50,0.15,12,9,0.58,,
5668544,1.95,-214.55,-0.01,75.8,37.2,1,26.806838,-80.273825,12.50,0.17,12,9,0.56,,
5673565,1.99,-214.53,-0.00,75.7,37.0,1,26.806838,-80.273827,12.60,0.06,12,9,0.54,,
5678596,2.02,-214.48,0.00,75.8,37.1,1,26.806838,-80.273828,12.50,0.00,12,9,0.58,,
5683618,2.02,-214.49,-0.00,75.7,37.1,1,26.806839,-80.273830,12.50,0.20,12,1,0.61,,
5688620,2.01,-214.53,-0.02,75.7,37.1,1,26.806840,-80.273830,12.40,0.09,12,10,0.65,,
5693650,2.06,-214.46,-0.00,75.7,37.0,1,26.806840,-80.273829,12.10,0.07,12,9,0.62,,
5698684,2.10,-214.43,-0.00,75.7,37.0,1,26.806841,-80.273828,11.30,0.17,12,9,0.63,,
5703708,2.12,-214.43,-0.02,75.7,37.1,1,26.806844,-80.273828,10.90,0.09,12,9,0.58,,
5708736,2.14,-214.36,0.01,75.6,37.1,1,26.806847,-80.273829,11.20,0.09,12,9,0.58,,
5713764,2.17,-214.33,0.00,75.7,37.1,1,26.806845,-80.273827,10.40,0.20,12,9,0.58,,
5718794,2.22,-214.27,0.01,75.7,37.1,1,26.806843,-80.273827,10.00,0.17,12,11,0.59,,
5723831,2.23,-214.31,-0.02,75.7,37.0,1,26.806838,-80.273827,9.30,0.17,12,9,0.57,,
5728855,2.29,-214.23,-0.01,75.6,37.0,1,26.806834,-80.273826,8.20,0.11,12,9,0.58,,
5733874,2.35,-214.15,0.01,75.6,37.1,1,26.806833,-80.273828,7.60,0.09,12,9,0.59,,
5738895,2.36,-214.11,0.02,75.6,37.0,1,26.806833,-80.273828,7.40,0.17,12,11,0.62,,
5743928,2.39,-214.11,0.00,75.6,37.0,1,26.806830,-80.273828,7.00,0.02,12,9,0.59,,
5748928,2.41,-214.05,0.01,75.7,37.1,1,26.806829,-80.273826,7.10,0.35,12,9,0.60,,
5753928,2.47,-214.03,0.00,75.7,37.0,1,26.806829,-80.273825,7.10,0.11,12,9,0.55,,
5758934,2.52,-213.98,0.02,75.6,36.9,1,26.806830,-80.273822,7.00,0.19,12,9,0.53,,
5763944,2.53,-213.95,0.00,75.6,37.0,1,26.806829,-80.273823,6.90,0.13,12,9,0.58,,
5768979,2.52,-213.99,-0.01,75.6,37.0,1,26.806825,-80.273825,6.40,0.13,12,9,0.62,,
5774011,2.53,-214.00,-0.02,75.7,37.0,1,26.806823,-80.273826,6.50,0.19,12,9,0.57,,
5779050,2.60,-213.90,0.01,75.6,37.0,1,26.806823,-80.273825,6.30,0.30,12,9,0.61,,
5784078,2.64,-213.85,0.01,75.6,37.0,1,26.806825,-80.273824,6.60,0.24,12,9,0.63,,
5789102,2.64,-213.87,-0.00,75.6,37.0,1,26.806827,-80.273824,7.10,0.17,12,11,0.59,,
5794123,2.71,-213.79,0.01,75.6,37.0,1,26.806830,-80.273820,7.70,0.41,12,9,0.62,,
5799146,2.75,-213.76,0.00,75.6,37.0,1,26.806830,-80.273816,8.30,0.30,12,9,0.62,,
5804182,2.76,-213.73,0.00,75.6,36.9,1,26.806831,-80.273815,9.00,0.06,12,9,0.62,,
5809182,2.78,-213.71,0.01,75.6,36.9,1,26.806833,-80.273818,9.40,0.31,12,9,0.62,,
5814205,2.82,-213.65,0.02,75.6,36.9,1,26.806834,-80.273823,10.10,0.35,12,9,0.56,,
5819239,2.85,-213.68,-0.01,75.6,36.9,1,26.806834,-80.273823,10.10,0.26,12,9,0.58,,
5824266,2.91,-213.56,0.02,75.6,36.9,1,26.806834,-80.273823,9.60,0.06,12,9,0.52,,
5829302,2.92,-213.56,0.00,75.6,36.9,1,26.806835,-80.273820,9.50,0.02,12,9,0.56,,
5834328,2.93,-213.56,-0.00,75.6,36.9,1,26.806834,-80.273815,9.70,0.11,12,9,0.56,,
5839368,2.97,-213.53,-0.00,75.6,36.9,1,26.806832,-80.273811,8.90,0.43,12,9,0.58,,
5844399,3.04,-213.44,0.02,75.5,36.8,1,26.806830,-80.273810,8.60,0.11,12,9,0.58,,
5849424,3.07,-213.44,0.00,75.6,36.8,1,26.806831,-80.273812,7.80,0.46,12,9,0.60,,
5854458,3.08,-213.42,0.00,75.6,36.8,1,26.806829,-80.273809,6.90,0.11,12,9,0.59,,
5859473,3.12,-213.39,-0.01,75.6,36.8,1,26.806825,-80.273806,5.90,0.15,12,9,0.61,,
5864493,3.12,-213.42,-0.01,75.6,36.8,1,26.806826,-80.273811,6.80,0.17,12,9,0.62,,
5869493,3.17,-213.35,0.01,75.5,36.8,1,26.806832,-80.273814,7.80,0.07,12,9,0.60,,
5874507,3.17,-213.33,0.00,75.6,36.9,1,26.806835,-80.273816,8.20,0.15,12,9,0.61,,
5879543,3.20,-213.30,0.00,75.6,36.8,1,26.806835,-80.273818,8.20,0.15,12,9,0.60,,
5884566,3.23,-213.30,-0.01,75.6,36.8,1,26.806834,-80.273818,7.90,0.15,12,9,0.60,,
5889590,3.27,-213.22,0.01,75.5,36.8,1,26.806833,-80.273820,7.30,0.11,12,9,0.56,,
5894611,3.27,-213.22,0.01,75.5,36.8,1,26.806834,-80.273827,6.30,0.06,12,9,0.55,,
5899636,3.28,-213.24,-0.00,75.6,36.8,1,26.806836,-80.273828,4.90,0.30,12,9,0.60,,
5904645,3.29,-213.24,-0.01,75.6,36.7,1,26.806838,-80.273829,4.90,0.50,12,9,0.62,,
5909675,3.31,-213.22,-0.01,75.5,36.7,1,26.806842,-80.273828,5.70,0.24,12,9,0.55,,
5914706,3.35,-213.14,0.01,75.5,36.8,1,26.806844,-80.273829,6.60,0.15,12,9,0.57,,
5919725,3.40,-213.07,0.02,75.5,36.7,1,26.806847,-80.273830,6.60,0.11,12,9,0.61,,
5924761,3.37,-213.12,0.00,75.5,36.7,1,26.806850,-80.273830,6.70,0.07,12,9,0.65,,
5929761,3.39,-213.12,0.01,75.5,36.7,1,26.806851,-80.273829,7.60,0.26,12,9,0.60,,
5934774,3.44,-213.07,0.01,75.6,36.8,1,26.806851,-80.273830,9.10,0.20,12,10,0.61,,
5939789,3.44,-213.08,-0.01,75.5,36.8,1,26.806856,-80.273831,10.80,0.33,12,9,0.63,,
5944808,3.47,-213.03,0.01,75.5,36.8,1,26.806859,-80.273831,11.10,0.19,12,9,0.74,,
5949827,3.48,-212.99,0.01,75.5,36.7,1,26.806858,-80.273833,11.20,0.11,12,9,0.74,,
5954865,3.47,-213.07,-0.01,75.4,36.7,1,26.806856,-80.273839,10.40,0.09,12,9,0.79,,
